2023/189/20:17:55 U420 15 FBK     INGEST,HRPT,030836,WB,SPATH2,DPSS
2023/189/20:18:05 U430 15 FBK     RECEIVE,GAC,1A,ESB,FPATH4,PTPR,5780
2023/189/20:20:10 U450 24 KRN     AOS,012286
2023/189/20:22:05 U480 15     S C REC,END,GAC,1A
2023/189/20:22:10 U490 15 FBK     AOSL,030836
2023/189/20:23:00 U530 15 FBK     CMT,HRPT,030836,MSB
2023/189/20:23:05 U540 15 FBK     TAPE,LOG,HRPT,030836,MSB,FPATH2,WB,730
2023/189/20:23:10 U550 15 FBK     TAPE,LOG,GAC,1A,ESB,FPATH4,PTPR,5780
2023/189/20:24:10 U610 15 FBK S C PBK,START,GAC,1A,ESB
2023/189/20:26:50 U640 01 FBK     AOS,056063
2023/189/20:26:54 U660 15 FBK S C PBK,END,GAC,1A,ESB
2023/189/20:26:54 U670 15 FBK     RECEIVE,GAC,3B,ESB,FPATH4,PTPR,6900
2023/189/20:26:59 U680 15 FBK     TAPE,LOG,GAC,3B,ESB,FPATH4,PTPR,6900
2023/189/20:27:04 U690 15 FBK S C PBK,START,GAC,3B,ESB
2023/189/20:27:30 U700 01 FBK     CMT,MHRPT,056063,NW in use
2023/189/20:30:16 U740 15 FBK S C PBK,END,GAC,3B,ESB
2023/189/20:36:10 U770 15 FBK     CMT,HRPT,END
2023/189/20:37:00 U840 18 FBK     INGEST,GAC,3A,093463,WB,SPATH2,DPSS,6900
2023/189/20:37:05 U850 18 FBK     XFR,START,GAC,3A,093463,PTPR,WB,6900,LSB,2023/189/19:54:02,2023/189/19:57:14
2023/189/20:40:17 U860 18 FBK     CMT,GAC,3A,XFR,END
2023/189/20:40:17 U870 18 FBK     XFR,END,GAC,3A,093463
2023/189/20:41:07 U930 15 FBK     INGEST,GAC,1A,030836,WB,SPATH2,DPSS,5780
2023/189/20:41:12 U940 15 FBK     XFR,START,GAC,1A,030836,PTPR,WB,5780,ESB,2023/189/20:24:10,2023/189/20:26:54
2023/189/20:41:20 U950 01 FBK     CMT,MHRPT,END
2023/189/20:43:56 V010 15 FBK     CMT,GAC,1A,XFR,END
2023/189/20:43:56 V020 15 FBK     XFR,END,GAC,1A,030836
2023/189/20:45:40 V040 19     S C REC,START,GAC,1B
2023/189/20:47:15 V060 19 FBK     RECEIVE,HRPT,074301,LSB,FPATH1,WB,780
2023/189/20:47:25 V070 19 FBK     INGEST,HRPT,074301,WB,SPATH2,DPSS
2023/189/20:47:35 V080 19 FBK     RECEIVE,GAC,5B,MSB,FPATH2,PTPR,6395
2023/189/20:51:35 V100 19     S C REC,END,GAC,5B
2023/189/20:51:40 V110 19 FBK     AOSH,074301
2023/189/20:52:20 V140 19 FBK     CMT,HRPT,074301,LSB
2023/189/20:52:25 V150 19 FBK     TAPE,LOG,HRPT,074301,LSB,FPATH1,WB,780
2023/189/20:52:30 V160 19 FBK     TAPE,LOG,GAC,5B,MSB,FPATH2,PTPR,6395
2023/189/20:53:30 V220 19 FBK S C PBK,START,GAC,5B,MSB
2023/189/20:56:30 V240 19 FBK S C PBK,END,GAC,5B,MSB
2023/189/21:00:10 V260 11 FBK     AOS,060602
2023/189/21:06:20 V330 19 FBK     CMT,HRPT,END
2023/189/21:07:30 V400 19 FBK     INGEST,GAC,5B,074301,WB,SPATH2,DPSS,6395
2023/189/21:07:35 V410 19 FBK     XFR,START,GAC,5B,074301,PTPR,WB,6395,MSB,2023/189/20:53:30,2023/189/20:56:30
2023/189/21:07:40 V420 23 GEN     AOS,034954
2023/189/21:10:34 V460 19 FBK     CMT,GAC,5B,XFR,END
2023/189/21:10:34 V470 19 FBK     XFR,END,GAC,5B,074301
2023/189/21:19:10 V550 03 FBK     AOS,024221
2023/189/21:20:00 V570 03 FBK     CMT,MHRPT,024221,NW in use
2023/189/21:28:55 V630 18     S C REC,START,GAC,3B
2023/189/21:33:40 V700 03 FBK     CMT,MHRPT,END
2023/189/21:34:50 V740 18     S C REC,END,GAC,4B
2023/189/21:35:00 V760 15 FBK     INGEST,GAC,3B,030836,WB,SPATH2,DPSS,6900
2023/189/21:35:05 V770 15 FBK     XFR,START,GAC,3B,030836,PTPR,WB,6900,ESB,2023/189/20:27:04,2023/189/20:30:16
2023/189/21:38:17 V780 15 FBK     CMT,GAC,3B,XFR,END
2023/189/21:38:17 V790 15 FBK     XFR,END,GAC,3B,030836
2023/189/21:39:49 A000 18 HAW     AOSH,093464
2023/189/21:40:39 A010 18 HAW     CMT,HRPT,093464
2023/189/21:52:58 A020 18 HAW     CMT,HRPT,END
2023/189/22:05:25 V870 15     S C REC,START,GAC,2B
2023/189/22:07:00 V880 01 FBK     AOS,056064
2023/189/22:07:50 V900 01 FBK     CMT,MHRPT,056064,NW in use
2023/189/22:11:20 V940 15     S C REC,END,GAC,4A
2023/189/22:15:30 V960 24 KRN     AOS,012287
2023/189/22:21:10 W000 01 FBK     CMT,MHRPT,END
2023/189/22:26:00 W040 19     S C REC,START,GAC,2A
2023/189/22:27:35 W060 19 FBK     RECEIVE,HRPT,074302,LSB,FPATH1,WB,720
2023/189/22:27:45 W070 19 FBK     INGEST,HRPT,074302,WB,SPATH2,DPSS
2023/189/22:27:55 W080 19 FBK     RECEIVE,GAC,1B,MSB,FPATH2,PTPR,6365
2023/189/22:31:55 W100 19     S C REC,END,GAC,1B
2023/189/22:32:00 W110 19 FBK     AOSH,074302
2023/189/22:32:50 W140 19 FBK     CMT,HRPT,074302,LSB
2023/189/22:32:55 W150 19 FBK     TAPE,LOG,HRPT,074302,LSB,FPATH1,WB,720
2023/189/22:33:00 W160 19 FBK     TAPE,LOG,GAC,1B,MSB,FPATH2,PTPR,6365
2023/189/22:34:00 W220 19 FBK S C PBK,START,GAC,1B,MSB
2023/189/22:36:59 W240 19 FBK S C PBK,END,GAC,1B,MSB
2023/189/22:40:30 W280 11 FBK     AOS,060603
2023/189/22:45:50 W350 19 FBK     CMT,HRPT,END
2023/189/22:46:30 W410 19 FBK     INGEST,GAC,1B,074302,WB,SPATH2,DPSS,6365
2023/189/22:46:35 W420 19 FBK     XFR,START,GAC,1B,074302,PTPR,WB,6365,MSB,2023/189/22:34:00,2023/189/22:36:59
2023/189/22:49:34 W430 19 FBK     CMT,GAC,1B,XFR,END
2023/189/22:49:34 W440 19 FBK     XFR,END,GAC,1B,074302
2023/189/22:59:10 W510 03 FBK     AOS,024222
2023/189/23:00:00 W530 03 FBK     CMT,MHRPT,024222,NW in use
2023/189/23:06:20 W580 23 GEN     AOS,034955
2023/189/23:13:00 W650 03 FBK     CMT,MHRPT,END
2023/189/23:18:10 W690 18     S C REC,START,GAC,2A
2023/189/23:19:10 W700 15     S C REC,START,GAC,1A
2023/189/23:20:45 W720 15 WAL     RECEIVE,HRPT,030838,MSB,WPATH2,WB,730
2023/189/23:20:55 W730 15 WAL     INGEST,HRPT,030838,WB,SPATH1,DPSS
2023/189/23:21:05 W740 15 WAL     RECEIVE,GAC,2B,ESB,WPATH4,PTPR,4770
2023/189/23:24:05 W800 18     S C REC,END,GAC,3B
2023/189/23:25:05 W820 15     S C REC,END,GAC,2B
2023/189/23:25:10 W830 15 WAL     AOSL,030838
2023/189/23:25:50 W860 15 WAL     CMT,HRPT,030838,MSB
2023/189/23:25:55 W870 15 WAL     TAPE,LOG,HRPT,030838,MSB,WPATH2,WB,730
2023/189/23:26:00 W890 15 WAL     TAPE,LOG,GAC,2B,ESB,WPATH4,PTPR,4770
2023/189/23:27:00 W970 15 WAL S C PBK,START,GAC,2B,ESB
2023/189/23:29:19 W990 15 WAL S C PBK,END,GAC,2B,ESB
2023/189/23:29:19 X000 15 WAL     RECEIVE,GAC,4A,ESB,WPATH4,PTPR,6900
2023/189/23:29:24 X010 15 WAL     TAPE,LOG,GAC,4A,ESB,WPATH4,PTPR,6900
2023/189/23:29:29 X020 15 WAL S C PBK,START,GAC,4A,ESB
2023/189/23:32:41 X040 15 WAL S C PBK,END,GAC,4A,ESB
2023/189/23:39:00 X070 15 WAL     CMT,HRPT,END
2023/189/23:40:40 X140 15 WAL     INGEST,GAC,2B,030838,WB,SPATH1,DPSS,4770
2023/189/23:40:45 X150 15 WAL     XFR,START,GAC,2B,030838,PTPR,WB,4770,ESB,2023/189/23:27:00,2023/189/23:29:19
2023/189/23:43:04 X170 15 WAL     CMT,GAC,2B,XFR,END
2023/189/23:43:04 X180 15 WAL     XFR,END,GAC,2B,030838
2023/189/23:43:19 X200 15 WAL     INGEST,GAC,4A,030838,WB,SPATH1,DPSS,6900
2023/189/23:43:24 X210 15 WAL     XFR,START,GAC,4A,030838,PTPR,WB,6900,ESB,2023/189/23:29:29,2023/189/23:32:41
2023/189/23:46:36 X220 15 WAL     CMT,GAC,4A,XFR,END
2023/189/23:46:36 X230 15 WAL     XFR,END,GAC,4A,030838
2023/189/23:46:40 X240 01 FBK     AOS,056065
2023/189/23:47:30 X270 01 FBK     CMT,MHRPT,056065,NW in use
2023/189/23:51:20 X300 19     S C REC,START,GAC,3B
2023/189/23:52:55 X320 19 WAL     RECEIVE,HRPT,074303,LSB,WPATH1,WB,720
2023/189/23:53:05 X340 19 WAL     INGEST,HRPT,074303,WB,SPATH1,DPSS
2023/189/23:53:15 X350 19 WAL     RECEIVE,GAC,2A,MSB,WPATH2,PTPR,5465
2023/189/23:57:15 X370 19     S C REC,END,GAC,2A
2023/189/23:57:20 X380 19 WAL     AOSH,074303
2023/189/23:58:10 X410 19 WAL     CMT,HRPT,074303,LSB
2023/189/23:58:15 X420 19 WAL     TAPE,LOG,HRPT,074303,LSB,WPATH1,WB,720
2023/189/23:58:20 X430 19 WAL     TAPE,LOG,GAC,2A,MSB,WPATH2,PTPR,5465
2023/189/23:59:20 X510 19 WAL S C PBK,START,GAC,2A,MSB
2023/189/23:59:30 X520 01 FBK     CMT,MHRPT,END
2023/190/00:01:57 X670 19 WAL S C PBK,END,GAC,2A,MSB
2023/190/00:11:10 X720 19 WAL     CMT,HRPT,END
2023/190/00:11:20 X730 24 KRN     AOS,012288
2023/190/00:12:10 X810 19 WAL     INGEST,GAC,2A,074303,WB,SPATH1,DPSS,5465
2023/190/00:12:15 X820 19 WAL     XFR,START,GAC,2A,074303,PTPR,WB,5465,MSB,2023/189/23:59:20,2023/190/00:01:57
2023/190/00:14:51 X830 19 WAL     CMT,GAC,2A,XFR,END
2023/190/00:14:51 X840 19 WAL     XFR,END,GAC,2A,074303
2023/190/00:23:00 X900 11 FBK     AOS,060604
2023/190/00:24:20 X920 66 FBK     AOS,003251
2023/190/00:25:00 X960 03 WAL     AOS,024223
2023/190/00:25:00 X980 03 WAL     CMT,MHRPT,024223,NW in use
2023/190/00:36:30 Y100 03 WAL     CMT,MHRPT,END
2023/190/00:41:30 Y180 18     S C REC,START,GAC,5B
2023/190/00:43:05 Y200 18 FBK     RECEIVE,HRPT,093466,HSB,FPATH3,WB,690
2023/190/00:43:15 Y210 18 FBK     INGEST,HRPT,093466,WB,SPATH2,DPSS
2023/190/00:43:25 Y220 18 FBK     RECEIVE,GAC,2A,LSB,FPATH1,PTPR,5345
2023/190/00:43:35 Y230 18 FBK     RECEIVE,GAC,3B,MSB,FPATH2,PTPR,6900
2023/190/00:47:25 Y270 18     S C REC,END,GAC,2A
2023/190/00:47:30 Y280 18 FBK     AOSL,093466
2023/190/00:48:20 Y310 18 FBK     CMT,HRPT,093466,HSB
2023/190/00:48:25 Y320 18 FBK     TAPE,LOG,HRPT,093466,HSB,FPATH3,WB,690
2023/190/00:48:30 Y330 18 FBK     TAPE,LOG,GAC,2A,LSB,FPATH1,PTPR,5345
2023/190/00:48:35 Y340 18 FBK     TAPE,LOG,GAC,3B,MSB,FPATH2,PTPR,6900
2023/190/00:49:30 Y400 18 FBK S C PBK,START,GAC,2A,LSB
2023/190/00:49:45 Y410 18 FBK S C PBK,START,GAC,3B,MSB
2023/190/00:52:04 Y430 18 FBK S C PBK,END,GAC,2A,LSB
2023/190/00:52:04 Y440 18 FBK     RECEIVE,GAC,4B,LSB,FPATH1,PTPR,6900
2023/190/00:52:09 Y450 18 FBK     TAPE,LOG,GAC,4B,LSB,FPATH1,PTPR,6900
2023/190/00:52:14 Y460 18 FBK S C PBK,START,GAC,4B,LSB
2023/190/00:52:57 Y470 18 FBK S C PBK,END,GAC,3B,MSB
2023/190/00:55:26 Y480 18 FBK S C PBK,END,GAC,4B,LSB
2023/190/01:00:50 Y520 18 FBK     CMT,HRPT,END
2023/190/01:01:40 Y600 18 FBK     INGEST,GAC,2A,093466,WB,SPATH2,DPSS,5345
2023/190/01:01:45 Y610 18 FBK     XFR,START,GAC,2A,093466,PTPR,WB,5345,LSB,2023/190/00:49:30,2023/190/00:52:04
2023/190/01:04:18 Y670 18 FBK     CMT,GAC,2A,XFR,END
2023/190/01:04:18 Y680 18 FBK     XFR,END,GAC,2A,093466
2023/190/01:04:33 Y700 18 FBK     INGEST,GAC,3B,093466,WB,SPATH2,DPSS,6900
2023/190/01:04:38 Y710 18 FBK     XFR,START,GAC,3B,093466,PTPR,WB,6900,MSB,2023/190/00:49:45,2023/190/00:52:57
2023/190/01:04:50 Y720 23 GEN     AOS,034956
2023/190/01:07:50 Y770 18 FBK     CMT,GAC,3B,XFR,END
2023/190/01:07:50 Y780 18 FBK     XFR,END,GAC,3B,093466
2023/190/01:08:05 Y800 18 FBK     INGEST,GAC,4B,093466,WB,SPATH2,DPSS,6900
2023/190/01:08:10 Y820 18 FBK     XFR,START,GAC,4B,093466,PTPR,WB,6900,LSB,2023/190/00:52:14,2023/190/00:55:26
2023/190/01:08:25 Y830 15     S C REC,START,GAC,3B
2023/190/01:11:00 Y840 01 WAL     AOS,056066
2023/190/01:11:00 Y860 01 WAL     CMT,MHRPT,056066,NW in use
2023/190/01:11:22 Y870 18 FBK     CMT,GAC,4B,XFR,END
2023/190/01:11:22 Y880 18 FBK     XFR,END,GAC,4B,093466
2023/190/01:14:20 Y930 15     S C REC,END,GAC,1A
2023/190/01:24:40 F920 01 WAL     CMT,MHRPT,END
2023/190/01:31:00 F980 19     S C REC,START,GAC,4A
2023/190/01:32:35 G000 19 WAL     RECEIVE,HRPT,074304,LSB,WPATH1,WB,710
2023/190/01:32:45 G010 19 WAL     INGEST,HRPT,074304,WB,SPATH1,DPSS
2023/190/01:32:55 G020 19 WAL     RECEIVE,GAC,3B,MSB,WPATH2,PTPR,6325
2023/190/01:36:55 G050 19     S C REC,END,GAC,3B
2023/190/01:37:00 G060 19 WAL     AOSH,074304
2023/190/01:38:40 G090 19 WAL     CMT,HRPT,074304,LSB
2023/190/01:38:45 G100 19 WAL     TAPE,LOG,HRPT,074304,LSB,WPATH1,WB,710
2023/190/01:38:50 G110 19 WAL     TAPE,LOG,GAC,3B,MSB,WPATH2,PTPR,6325
2023/190/01:39:50 G170 19 WAL S C PBK,START,GAC,3B,MSB
2023/190/01:42:48 G190 19 WAL S C PBK,END,GAC,3B,MSB
2023/190/01:51:30 G240 19 WAL     CMT,HRPT,END
2023/190/01:53:10 G320 19 WAL     INGEST,GAC,3B,074304,WB,SPATH1,DPSS,6325
2023/190/01:53:15 G330 19 WAL     XFR,START,GAC,3B,074304,PTPR,WB,6325,MSB,2023/190/01:39:50,2023/190/01:42:48
2023/190/01:56:13 G340 19 WAL     CMT,GAC,3B,XFR,END
2023/190/01:56:13 G350 19 WAL     XFR,END,GAC,3B,074304
2023/190/02:02:20 G400 66 FBK     AOS,003252
2023/190/02:02:40 G420 03 WAL     AOS,024224
2023/190/02:02:40 G440 03 WAL     CMT,MHRPT,024224,NW in use
2023/190/02:07:10 G500 24 KRN     AOS,012289
2023/190/02:16:50 G580 03 WAL     CMT,MHRPT,END
2023/190/02:30:45 G640 18     S C REC,START,GAC,3A
2023/190/02:36:40 G650 18     S C REC,END,GAC,5B
2023/190/02:47:32 A000 15 MON     AOSH,030840
2023/190/02:48:22 A010 15 MON     CMT,HRPT,030840
2023/190/02:49:20 G720 15     S C REC,START,GAC,2B
2023/190/02:50:55 G740 15 FBK     RECEIVE,HRPT,030840,MSB,FPATH2,WB,780
2023/190/02:51:05 G750 15 FBK     INGEST,HRPT,030840,WB,SPATH2,DPSS
2023/190/02:51:10 G760 01 WAL     AOS,056067
2023/190/02:51:15 G780 15 FBK     RECEIVE,GAC,3B,ESB,FPATH4,PTPR,6400
2023/190/02:53:10 G800 01 WAL     CMT,MHRPT,056067,NW in use
2023/190/02:55:15 G840 15     S C REC,END,GAC,3B
2023/190/02:55:20 G850 15 FBK     AOSL,030840
2023/190/02:56:10 G880 15 FBK     CMT,HRPT,030840,MSB
2023/190/02:56:15 G890 15 FBK     TAPE,LOG,HRPT,030840,MSB,FPATH2,WB,780
2023/190/02:56:20 G900 15 FBK     TAPE,LOG,GAC,3B,ESB,FPATH4,PTPR,6400
2023/190/02:57:20 G960 15 FBK S C PBK,START,GAC,3B,ESB
2023/190/03:00:20 G990 15 FBK S C PBK,END,GAC,3B,ESB
2023/190/03:00:20 H000 15 FBK     RECEIVE,GAC,1A,ESB,FPATH4,PTPR,6900
2023/190/03:00:25 H010 15 FBK     TAPE,LOG,GAC,1A,ESB,FPATH4,PTPR,6900
2023/190/03:00:30 H020 15 FBK S C PBK,START,GAC,1A,ESB
2023/190/03:00:43 A020 15 MON     CMT,HRPT,END
2023/190/03:01:40 H030 23 GEN     AOS,034957
2023/190/03:03:42 H070 15 FBK S C PBK,END,GAC,1A,ESB
2023/190/03:04:30 H100 01 WAL     CMT,MHRPT,END
2023/190/03:10:10 H160 15 FBK     CMT,HRPT,END
2023/190/03:11:00 H230 15 FBK     INGEST,GAC,3B,030840,WB,SPATH2,DPSS,6400
2023/190/03:11:05 H240 15 FBK     XFR,START,GAC,3B,030840,PTPR,WB,6400,ESB,2023/190/02:57:20,2023/190/03:00:20
2023/190/03:14:05 H250 15 FBK     CMT,GAC,3B,XFR,END
2023/190/03:14:05 H260 15 FBK     XFR,END,GAC,3B,030840
2023/190/03:14:20 H280 15 FBK     INGEST,GAC,1A,030840,WB,SPATH2,DPSS,6900
2023/190/03:14:25 H290 15 FBK     XFR,START,GAC,1A,030840,PTPR,WB,6900,ESB,2023/190/03:00:30,2023/190/03:03:42
2023/190/03:17:37 H310 15 FBK     CMT,GAC,1A,XFR,END
2023/190/03:17:37 H320 15 FBK     XFR,END,GAC,1A,030840
2023/190/03:20:15 H340 19     S C REC,START,GAC,5A
2023/190/03:21:19 A000 19 MON     AOSH,074305
2023/190/03:22:09 A010 19 MON     CMT,HRPT,074305
2023/190/03:24:35 H410 19 FBK     RECEIVE,HRPT,074305,LSB,FPATH1,WB,790
2023/190/03:24:45 H420 19 FBK     INGEST,HRPT,074305,WB,SPATH2,DPSS
2023/190/03:24:55 H430 19 FBK     RECEIVE,GAC,4A,MSB,FPATH2,PTPR,6900
2023/190/03:26:10 H440 19     S C REC,END,GAC,4A
2023/190/03:29:00 H450 19 FBK     AOSH,074305
2023/190/03:29:50 H490 19 FBK     CMT,HRPT,074305,LSB
2023/190/03:29:55 H500 19 FBK     TAPE,LOG,HRPT,074305,LSB,FPATH1,WB,790
2023/190/03:30:00 H510 19 FBK     TAPE,LOG,GAC,4A,MSB,FPATH2,PTPR,6900
2023/190/03:31:00 H580 19 FBK S C PBK,START,GAC,4A,MSB
2023/190/03:33:58 A020 19 MON     CMT,HRPT,END
2023/190/03:34:12 H590 19 FBK S C PBK,END,GAC,4A,MSB
2023/190/03:39:40 H620 66 FBK     AOS,003253
2023/190/03:44:00 H700 19 FBK     CMT,HRPT,END
2023/190/03:44:40 H770 19 FBK     INGEST,GAC,4A,074305,WB,SPATH2,DPSS,6900
2023/190/03:44:45 H780 19 FBK     XFR,START,GAC,4A,074305,PTPR,WB,6900,MSB,2023/190/03:31:00,2023/190/03:34:12
2023/190/03:47:10 H790 18     S C REC,START,GAC,4B
2023/190/03:47:33 A000 03 MON     AOSH,024225
2023/190/03:47:57 H800 19 FBK     CMT,GAC,4A,XFR,END
2023/190/03:47:57 H810 19 FBK     XFR,END,GAC,4A,074305
2023/190/03:48:23 A010 03 MON     CMT,HRPT,024225
2023/190/03:48:45 H840 18 WAL     RECEIVE,HRPT,093468,HSB,WPATH3,WB,760
2023/190/03:48:55 H850 18 WAL     INGEST,HRPT,093468,WB,SPATH1,DPSS
2023/190/03:49:05 H860 18 WAL     RECEIVE,GAC,3A,LSB,WPATH1,PTPR,4930
2023/190/03:49:15 H870 18 WAL     RECEIVE,GAC,5B,MSB,WPATH2,PTPR,6900
2023/190/03:53:05 H940 18     S C REC,END,GAC,3A
2023/190/03:53:10 H950 18 WAL     AOSL,093468
2023/190/03:53:10 H960 18 WAL     CMT,HRPT,093468,HSB
2023/190/03:53:15 H990 18 WAL     TAPE,LOG,HRPT,093468,HSB,WPATH3,WB,760
2023/190/03:53:20 I000 18 WAL     TAPE,LOG,GAC,3A,LSB,WPATH1,PTPR,4930
2023/190/03:53:25 I010 18 WAL     TAPE,LOG,GAC,5B,MSB,WPATH2,PTPR,6900
2023/190/03:54:20 I030 18 WAL S C PBK,START,GAC,3A,LSB
2023/190/03:54:35 I040 18 WAL S C PBK,START,GAC,5B,MSB
2023/190/03:56:43 I090 18 WAL S C PBK,END,GAC,3A,LSB
2023/190/03:57:47 I100 18 WAL S C PBK,END,GAC,5B,MSB
2023/190/03:58:00 A020 03 MON     CMT,HRPT,END
2023/190/04:02:30 I120 24 KRN     AOS,012290
2023/190/04:06:50 I160 18 WAL     CMT,HRPT,END
2023/190/04:08:30 I240 18 WAL     INGEST,GAC,3A,093468,WB,SPATH1,DPSS,4930
2023/190/04:08:35 I250 18 WAL     XFR,START,GAC,3A,093468,PTPR,WB,4930,LSB,2023/190/03:54:20,2023/190/03:56:43
2023/190/04:10:58 I270 18 WAL     CMT,GAC,3A,XFR,END
2023/190/04:10:58 I280 18 WAL     XFR,END,GAC,3A,093468
2023/190/04:11:13 I300 18 WAL     INGEST,GAC,5B,093468,WB,SPATH1,DPSS,6900
2023/190/04:11:18 I310 18 WAL     XFR,START,GAC,5B,093468,PTPR,WB,6900,MSB,2023/190/03:54:35,2023/190/03:57:47
2023/190/04:14:30 I320 18 WAL     CMT,GAC,5B,XFR,END
2023/190/04:14:30 I330 18 WAL     XFR,END,GAC,5B,093468
2023/190/04:33:36 A000 01 MON     AOSH,056068
2023/190/04:34:26 A010 01 MON     CMT,HRPT,056068
2023/190/04:38:35 I440 15     S C REC,START,GAC,4A
2023/190/04:41:40 I450 01 FBK     AOS,056068
2023/190/04:42:30 I470 01 FBK     CMT,MHRPT,056068,NW in use
2023/190/04:44:30 I500 15     S C REC,END,GAC,2B
2023/190/04:46:34 A020 01 MON     CMT,HRPT,END
2023/190/04:56:20 I540 01 FBK     CMT,MHRPT,END
2023/190/04:58:00 I570 23 GEN     AOS,034958
2023/190/05:01:47 A000 19 MON     AOSH,074306
2023/190/05:02:37 A010 19 MON     CMT,HRPT,074306
2023/190/05:03:00 I630 19     S C REC,START,GAC,1B
2023/190/05:04:35 I650 19 FBK     RECEIVE,HRPT,074306,LSB,FPATH1,WB,800
2023/190/05:04:45 I660 19 FBK     INGEST,HRPT,074306,WB,SPATH2,DPSS
2023/190/05:04:55 I670 19 FBK     RECEIVE,GAC,5A,MSB,FPATH2,PTPR,6510
2023/190/05:08:55 I690 19     S C REC,END,GAC,5A
2023/190/05:09:00 I700 19 FBK     AOSH,074306
2023/190/05:10:20 I730 19 FBK     CMT,HRPT,074306,LSB
2023/190/05:10:25 I740 19 FBK     TAPE,LOG,HRPT,074306,LSB,FPATH1,WB,800
2023/190/05:10:30 I750 19 FBK     TAPE,LOG,GAC,5A,MSB,FPATH2,PTPR,6510
2023/190/05:11:30 I810 19 FBK S C PBK,START,GAC,5A,MSB
2023/190/05:14:33 I830 19 FBK S C PBK,END,GAC,5A,MSB
2023/190/05:14:37 A020 19 MON     CMT,HRPT,END
2023/190/05:24:40 I920 19 FBK     CMT,HRPT,END
2023/190/05:25:30 I990 19 FBK     INGEST,GAC,5A,074306,WB,SPATH2,DPSS,6510
2023/190/05:25:35 J000 19 FBK     XFR,START,GAC,5A,074306,PTPR,WB,6510,MSB,2023/190/05:11:30,2023/190/05:14:33
2023/190/05:25:44 A000 03 MON     AOSH,024226
2023/190/05:26:34 A010 03 MON     CMT,HRPT,024226
2023/190/05:28:37 J010 19 FBK     CMT,GAC,5A,XFR,END
2023/190/05:28:37 J020 19 FBK     XFR,END,GAC,5A,074306
2023/190/05:33:40 J050 03 FBK     AOS,024226
2023/190/05:34:10 J070 03 FBK     CMT,MHRPT,024226,NW in use
2023/190/05:36:25 J110 18     S C REC,START,GAC,5A
2023/190/05:39:00 A020 03 MON     CMT,HRPT,END
2023/190/05:39:20 A000 18 MON     AOSH,093469
2023/190/05:40:10 A010 18 MON     CMT,HRPT,093469
2023/190/05:40:20 J120 24 FBK     AOS,012291
2023/190/05:42:20 J140 18     S C REC,END,GAC,4B
2023/190/05:48:50 J190 03 FBK     CMT,MHRPT,END
2023/190/05:49:44 A020 18 MON     CMT,HRPT,END
2023/190/06:10:50 J320 15     S C REC,START,GAC,3B
2023/190/06:12:25 J340 15 FBK     RECEIVE,HRPT,030842,MSB,FPATH2,WB,660
2023/190/06:12:35 J350 15 FBK     INGEST,HRPT,030842,WB,SPATH2,DPSS
2023/190/06:12:45 J360 15 FBK     RECEIVE,GAC,4A,ESB,FPATH4,PTPR,5880
2023/190/06:14:45 A000 01 MON     AOSH,056069
2023/190/06:15:35 A010 01 MON     CMT,HRPT,056069
2023/190/06:16:45 J390 15     S C REC,END,GAC,4A
2023/190/06:16:50 J410 15 FBK     AOSL,030842
2023/190/06:17:50 J440 15 FBK     CMT,HRPT,030842,MSB
2023/190/06:17:55 J450 15 FBK     TAPE,LOG,HRPT,030842,MSB,FPATH2,WB,660
2023/190/06:18:00 J460 15 FBK     TAPE,LOG,GAC,4A,ESB,FPATH4,PTPR,5880
2023/190/06:19:00 J520 15 FBK S C PBK,START,GAC,4A,ESB
2023/190/06:21:20 J530 01 FBK     AOS,056069
2023/190/06:21:47 J550 15 FBK S C PBK,END,GAC,4A,ESB
2023/190/06:21:47 J560 15 FBK     RECEIVE,GAC,2B,ESB,FPATH4,PTPR,6900
2023/190/06:21:52 J570 15 FBK     TAPE,LOG,GAC,2B,ESB,FPATH4,PTPR,6900
2023/190/06:21:57 J580 15 FBK S C PBK,START,GAC,2B,ESB
2023/190/06:23:00 J590 01 FBK     CMT,MHRPT,056069,NW in use
2023/190/06:25:09 J620 15 FBK S C PBK,END,GAC,2B,ESB
2023/190/06:25:57 A020 01 MON     CMT,HRPT,END
2023/190/06:29:50 J650 15 FBK     CMT,HRPT,END
2023/190/06:31:00 J720 15 FBK     INGEST,GAC,4A,030842,WB,SPATH2,DPSS,5880
2023/190/06:31:05 J730 15 FBK     XFR,START,GAC,4A,030842,PTPR,WB,5880,ESB,2023/190/06:19:00,2023/190/06:21:47
2023/190/06:33:52 J740 15 FBK     CMT,GAC,4A,XFR,END
2023/190/06:33:52 J750 15 FBK     XFR,END,GAC,4A,030842
2023/190/06:34:07 J770 15 FBK     INGEST,GAC,2B,030842,WB,SPATH2,DPSS,6900
2023/190/06:34:12 J780 15 FBK     XFR,START,GAC,2B,030842,PTPR,WB,6900,ESB,2023/190/06:21:57,2023/190/06:25:09
2023/190/06:36:40 J810 01 FBK     CMT,MHRPT,END
2023/190/06:37:24 J840 15 FBK     CMT,GAC,2B,XFR,END
2023/190/06:37:24 J850 15 FBK     XFR,END,GAC,2B,030842
2023/190/06:45:00 J890 19     S C REC,START,GAC,2A
2023/190/06:45:00 J900 09 FBK     AOS,009461
2023/190/06:46:35 J930 19 FBK     RECEIVE,HRPT,074307,LSB,FPATH1,WB,740
